

# `n`       a positive odd integer
# `base3`   the ternary representation of n
# `base2`   the binary representation of n
# `dist`    the number of odd-to-odd Collatz for n steps to reach 1
# `nl`      the odd core valuation of the even number n-1 to the left of odd n
# `nr`      the odd core valuation of the even number n+1 to the right of odd n
# `m*`      the prime residues of n modulo a set of primes
# `factors` the prime factors of n

    n,     base3,          base2, dist,        nl,        nr, m3, m5, m7, m11, m13, m17, factors
 4143,  12200110,  1000000101111,   20,  (2071 1),   (259 4), 0,  3,  6,  7,   9,   12,  {3 1381}
 4145,  12200112,  1000000110001,   10,   (259 4),  (2073 1), 2,  0,  1,  9,   11,  14,  {5 829}
 4147,  12200121,  1000000110011,   10,  (2073 1),  (1037 2), 1,  2,  3,  0,   0,   16,  {11 13 29}
 4149,  12200200,  1000000110101,   44,  (1037 2),  (2075 1), 0,  4,  5,  2,   2,   1,   {3 461}
 4151,  12200202,  1000000110111,   32,  (2075 1),   (519 3), 2,  1,  0,  4,   4,   3,   {7 593}
 4153,  12200211,  1000000111001,   20,   (519 3),  (2077 1), 1,  3,  2,  6,   6,   5,   {4153}
 4155,  12200220,  1000000111011,   20,  (2077 1),  (1039 2), 0,  0,  4,  8,   8,   7,   {3 5 277}
 4157,  12200222,  1000000111101,   20,  (1039 2),  (2079 1), 2,  2,  6,  10,  10,  9,   {4157}
 4159,  12201001,  1000000111111,   15,  (2079 1),    (65 6), 1,  4,  1,  1,   12,  11,  {4159}
 4161,  12201010,  1000001000001,   20,    (65 6),  (2081 1), 0,  1,  3,  3,   1,   13,  {3 19 73}
 4163,  12201012,  1000001000011,   20,  (2081 1),  (1041 2), 2,  3,  5,  5,   3,   15,  {23 181}
 4165,  12201021,  1000001000101,   44,  (1041 2),  (2083 1), 1,  0,  0,  7,   5,   0,   {5 7 17}
 4167,  12201100,  1000001000111,   39,  (2083 1),   (521 3), 0,  2,  2,  9,   7,   2,   {3 463}
 4169,  12201102,  1000001001001,   56,   (521 3),  (2085 1), 2,  4,  4,  0,   9,   4,   {11 379}
 4171,  12201111,  1000001001011,   44,  (2085 1),  (1043 2), 1,  1,  6,  2,   11,  6,   {43 97}
 4173,  12201120,  1000001001101,   44,  (1043 2),  (2087 1), 0,  3,  1,  4,   0,   8,   {3 13 107}
 4175,  12201122,  1000001001111,   39,  (2087 1),   (261 4), 2,  0,  3,  6,   2,   10,  {5 167}
 4177,  12201201,  1000001010001,   44,   (261 4),  (2089 1), 1,  2,  5,  8,   4,   12,  {4177}
 4179,  12201210,  1000001010011,   20,  (2089 1),  (1045 2), 0,  4,  0,  10,  6,   14,  {3 7 199}
 4181,  12201212,  1000001010101,    8,  (1045 2),  (2091 1), 2,  1,  2,  1,   8,   16,  {37 113}
 4183,  12201221,  1000001010111,   10,  (2091 1),   (523 3), 1,  3,  4,  3,   10,  1,   {47 89}
 4185,  12202000,  1000001011001,   10,   (523 3),  (2093 1), 0,  0,  6,  5,   12,  3,   {3 5 31}
 4187,  12202002,  1000001011011,   20,  (2093 1),  (1047 2), 2,  2,  1,  7,   1,   5,   {53 79}
 4189,  12202011,  1000001011101,   44,  (1047 2),  (2095 1), 1,  4,  3,  9,   3,   7,   {59 71}
 4191,  12202020,  1000001011111,   37,  (2095 1),   (131 5), 0,  1,  5,  0,   5,   9,   {3 11 127}
 4193,  12202022,  1000001100001,   20,   (131 5),  (2097 1), 2,  3,  0,  2,   7,   11,  {7 599}
 4195,  12202101,  1000001100011,   20,  (2097 1),  (1049 2), 1,  0,  2,  4,   9,   13,  {5 839}
 4197,  12202110,  1000001100101,   20,  (1049 2),  (2099 1), 0,  2,  4,  6,   11,  15,  {3 1399}
 4199,  12202112,  1000001100111,   20,  (2099 1),   (525 3), 2,  4,  6,  8,   0,   0,   {13 17 19}
 4201,  12202121,  1000001101001,   20,   (525 3),  (2101 1), 1,  1,  1,  10,  2,   2,   {4201}
 4203,  12202200,  1000001101011,   20,  (2101 1),  (1051 2), 0,  3,  3,  1,   4,   4,   {3 467}
 4205,  12202202,  1000001101101,   32,  (1051 2),  (2103 1), 2,  0,  5,  3,   6,   6,   {5 29}
 4207,  12202211,  1000001101111,   37,  (2103 1),   (263 4), 1,  2,  0,  5,   8,   8,   {7 601}
 4209,  12202220,  1000001110001,    8,   (263 4),  (2105 1), 0,  4,  2,  7,   10,  10,  {3 23 61}
 4211,  12202222,  1000001110011,   44,  (2105 1),  (1053 2), 2,  1,  4,  9,   12,  12,  {4211}
 4213,  12210001,  1000001110101,   27,  (1053 2),  (2107 1), 1,  3,  6,  0,   1,   14,  {11 383}
 4215,  12210010,  1000001110111,   56,  (2107 1),   (527 3), 0,  0,  1,  2,   3,   16,  {3 5 281}
 4217,  12210012,  1000001111001,   17,   (527 3),  (2109 1), 2,  2,  3,  4,   5,   1,   {4217}
 4219,  12210021,  1000001111011,   56,  (2109 1),  (1055 2), 1,  4,  5,  6,   7,   3,   {4219}
 4221,  12210100,  1000001111101,   61,  (1055 2),  (2111 1), 0,  1,  0,  8,   9,   5,   {3 7 67}
 4223,  12210102,  1000001111111,   56,  (2111 1),    (33 7), 2,  3,  2,  10,  11,  7,   {41 103}
 4225,  12210111,  1000010000001,   17,    (33 7),  (2113 1), 1,  0,  4,  1,   0,   9,   {5 13}
 4227,  12210120,  1000010000011,   27,  (2113 1),  (1057 2), 0,  2,  6,  3,   2,   11,  {3 1409}
 4229,  12210122,  1000010000101,   27,  (1057 2),  (2115 1), 2,  4,  1,  5,   4,   13,  {4229}
 4231,  12210201,  1000010000111,   10,  (2115 1),   (529 3), 1,  1,  3,  7,   6,   15,  {4231}
 4233,  12210210,  1000010001001,   73,   (529 3),  (2117 1), 0,  3,  5,  9,   8,   0,   {3 17 83}
 4235,  12210212,  1000010001011,   17,  (2117 1),  (1059 2), 2,  0,  0,  0,   10,  2,   {5 7 11}
 4237,  12210221,  1000010001101,    8,  (1059 2),  (2119 1), 1,  2,  2,  2,   12,  4,   {19 223}
 4239,  12211000,  1000010001111,   27,  (2119 1),   (265 4), 0,  4,  4,  4,   1,   6,   {3 157}
 4241,  12211002,  1000010010001,   37,   (265 4),  (2121 1), 2,  1,  6,  6,   3,   8,   {4241}
 4243,  12211011,  1000010010011,   37,  (2121 1),  (1061 2), 1,  3,  1,  8,   5,   10,  {4243}
 4245,  12211020,  1000010010101,   44,  (1061 2),  (2123 1), 0,  0,  3,  10,  7,   12,  {3 5 283}
 4247,  12211022,  1000010010111,    8,  (2123 1),   (531 3), 2,  2,  5,  1,   9,   14,  {31 137}
 4249,  12211101,  1000010011001,   44,   (531 3),  (2125 1), 1,  4,  0,  3,   11,  16,  {7 607}
 4251,  12211110,  1000010011011,   27,  (2125 1),  (1063 2), 0,  1,  2,  5,   0,   1,   {3 13 109}
 4253,  12211112,  1000010011101,   25,  (1063 2),  (2127 1), 2,  3,  4,  7,   2,   3,   {4253}
 4255,  12211121,  1000010011111,   73,  (2127 1),   (133 5), 1,  0,  6,  9,   4,   5,   {5 23 37}
 4257,  12211200,  1000010100001,   10,   (133 5),  (2129 1), 0,  2,  1,  0,   6,   7,   {3 11 43}
 4259,  12211202,  1000010100011,   44,  (2129 1),  (1065 2), 2,  4,  3,  2,   8,   9,   {4259}
 4261,  12211211,  1000010100101,   25,  (1065 2),  (2131 1), 1,  1,  5,  4,   10,  11,  {4261}
 4263,  12211220,  1000010100111,   44,  (2131 1),   (533 3), 0,  3,  0,  6,   12,  13,  {3 7 29}
 4265,  12211222,  1000010101001,   61,   (533 3),  (2133 1), 2,  0,  2,  8,   1,   15,  {5 853}
 4267,  12212001,  1000010101011,   44,  (2133 1),  (1067 2), 1,  2,  4,  10,  3,   0,   {17 251}
 4269,  12212010,  1000010101101,   20,  (1067 2),  (2135 1), 0,  4,  6,  1,   5,   2,   {3 1423}
 4271,  12212012,  1000010101111,   61,  (2135 1),   (267 4), 2,  1,  1,  3,   7,   4,   {4271}
 4273,  12212021,  1000010110001,   20,   (267 4),  (2137 1), 1,  3,  3,  5,   9,   6,   {4273}
 4275,  12212100,  1000010110011,   20,  (2137 1),  (1069 2), 0,  0,  5,  7,   11,  8,   {3 5 19}
 4277,  12212102,  1000010110101,    5,  (1069 2),  (2139 1), 2,  2,  0,  9,   0,   10,  {7 13 47}
 4279,  12212111,  1000010110111,   25,  (2139 1),   (535 3), 1,  4,  2,  0,   2,   12,  {11 389}
 4281,  12212120,  1000010111001,   44,   (535 3),  (2141 1), 0,  1,  4,  2,   4,   14,  {3 1427}
 4283,  12212122,  1000010111011,   44,  (2141 1),  (1071 2), 2,  3,  6,  4,   6,   16,  {4283}
 4285,  12212201,  1000010111101,   61,  (1071 2),  (2143 1), 1,  0,  1,  6,   8,   1,   {5 857}
 4287,  12212210,  1000010111111,   44,  (2143 1),    (67 6), 0,  2,  3,  8,   10,  3,   {3 1429}
 4289,  12212212,  1000011000001,   25,    (67 6),  (2145 1), 2,  4,  5,  10,  12,  5,   {4289}
 4291,  12212221,  1000011000011,   25,  (2145 1),  (1073 2), 1,  1,  0,  1,   1,   7,   {7 613}
 4293,  12220000,  1000011000101,    5,  (1073 2),  (2147 1), 0,  3,  2,  3,   3,   9,   {3 53}
 4295,  12220002,  1000011000111,   25,  (2147 1),   (537 3), 2,  0,  4,  5,   5,   11,  {5 859}
 4297,  12220011,  1000011001001,    5,   (537 3),  (2149 1), 1,  2,  6,  7,   7,   13,  {4297}
 4299,  12220020,  1000011001011,   20,  (2149 1),  (1075 2), 0,  4,  1,  9,   9,   15,  {3 1433}
 4301,  12220022,  1000011001101,    5,  (1075 2),  (2151 1), 2,  1,  3,  0,   11,  0,   {11 17 23}
 4303,  12220101,  1000011001111,   37,  (2151 1),   (269 4), 1,  3,  5,  2,   0,   2,   {13 331}
 4305,  12220110,  1000011010001,   25,   (269 4),  (2153 1), 0,  0,  0,  4,   2,   4,   {3 5 7 41}
 4307,  12220112,  1000011010011,   25,  (2153 1),  (1077 2), 2,  2,  2,  6,   4,   6,   {59 73}
 4309,  12220121,  1000011010101,    8,  (1077 2),  (2155 1), 1,  4,  4,  8,   6,   8,   {31 139}
 4311,  12220200,  1000011010111,   61,  (2155 1),   (539 3), 0,  1,  6,  10,  8,   10,  {3 479}
 4313,  12220202,  1000011011001,   15,   (539 3),  (2157 1), 2,  3,  1,  1,   10,  12,  {19 227}
 4315,  12220211,  1000011011011,   44,  (2157 1),  (1079 2), 1,  0,  3,  3,   12,  14,  {5 863}
 4317,  12220220,  1000011011101,   15,  (1079 2),  (2159 1), 0,  2,  5,  5,   1,   16,  {3 1439}
 4319,  12220222,  1000011011111,   44,  (2159 1),   (135 5), 2,  4,  0,  7,   3,   1,   {7 617}
 4321,  12221001,  1000011100001,   61,   (135 5),  (2161 1), 1,  1,  2,  9,   5,   3,   {29 149}
 4323,  12221010,  1000011100011,    8,  (2161 1),  (1081 2), 0,  3,  4,  0,   7,   5,   {3 11 131}
 4325,  12221012,  1000011100101,   49,  (1081 2),  (2163 1), 2,  0,  6,  2,   9,   7,   {5 173}
 4327,  12221021,  1000011100111,   61,  (2163 1),   (541 3), 1,  2,  1,  4,   11,  9,   {4327}
 4329,  12221100,  1000011101001,   15,   (541 3),  (2165 1), 0,  4,  3,  6,   0,   11,  {3 13 37}
 4331,  12221102,  1000011101011,   44,  (2165 1),  (1083 2), 2,  1,  5,  8,   2,   13,  {61 71}
 4333,  12221111,  1000011101101,   49,  (1083 2),  (2167 1), 1,  3,  0,  10,  4,   15,  {7 619}
 4335,  12221120,  1000011101111,   20,  (2167 1),   (271 4), 0,  0,  2,  1,   6,   0,   {3 5 17}
 4337,  12221122,  1000011110001,   13,   (271 4),  (2169 1), 2,  2,  4,  3,   8,   2,   {4337}
 4339,  12221201,  1000011110011,   25,  (2169 1),  (1085 2), 1,  4,  6,  5,   10,  4,   {4339}
 4341,  12221210,  1000011110101,   13,  (1085 2),  (2171 1), 0,  1,  1,  7,   12,  6,   {3 1447}
 4343,  12221212,  1000011110111,   15,  (2171 1),   (543 3), 2,  3,  3,  9,   1,   8,   {43 101}
 4345,  12221221,  1000011111001,   15,   (543 3),  (2173 1), 1,  0,  5,  0,   3,   10,  {5 11 79}
 4347,  12222000,  1000011111011,   66,  (2173 1),  (1087 2), 0,  2,  0,  2,   5,   12,  {3 7 23}
 4349,  12222002,  1000011111101,   49,  (1087 2),  (2175 1), 2,  4,  2,  4,   7,   14,  {4349}
 4351,  12222011,  1000011111111,   25,  (2175 1),    (17 8), 1,  1,  4,  6,   9,   16,  {19 229}
 4353,  12222020,  1000100000001,   49,    (17 8),  (2177 1), 0,  3,  6,  8,   11,  1,   {3 1451}
 4355,  12222022,  1000100000011,   49,  (2177 1),  (1089 2), 2,  0,  1,  10,  0,   3,   {5 13 67}
 4357,  12222101,  1000100000101,   13,  (1089 2),  (2179 1), 1,  2,  3,  1,   2,   5,   {4357}
 4359,  12222110,  1000100000111,   61,  (2179 1),   (545 3), 0,  4,  5,  3,   4,   7,   {3 1453}
 4361,  12222112,  1000100001001,   49,   (545 3),  (2181 1), 2,  1,  0,  5,   6,   9,   {7 89}
 4363,  12222121,  1000100001011,   49,  (2181 1),  (1091 2), 1,  3,  2,  7,   8,   11,  {4363}
 4365,  12222200,  1000100001101,   13,  (1091 2),  (2183 1), 0,  0,  4,  9,   10,  13,  {3 5 97}
 4367,  12222202,  1000100001111,   49,  (2183 1),   (273 4), 2,  2,  6,  0,   12,  15,  {11 397}
 4369,  12222211,  1000100010001,   13,   (273 4),  (2185 1), 1,  4,  1,  2,   1,   0,   {17 257}
 4371,  12222220,  1000100010011,   37,  (2185 1),  (1093 2), 0,  1,  3,  4,   3,   2,   {3 31 47}
 4373,  12222222,  1000100010101,    8,  (1093 2),  (2187 1), 2,  3,  5,  6,   5,   4,   {4373}
 4375,  20000001,  1000100010111,   25,  (2187 1),   (547 3), 1,  0,  0,  8,   7,   6,   {5 7}
 4377,  20000010,  1000100011001,   25,   (547 3),  (2189 1), 0,  2,  2,  10,  9,   8,   {3 1459}
 4379,  20000012,  1000100011011,   78,  (2189 1),  (1095 2), 2,  4,  4,  1,   11,  10,  {29 151}
 4381,  20000021,  1000100011101,   25,  (1095 2),  (2191 1), 1,  1,  6,  3,   0,   12,  {13 337}
 4383,  20000100,  1000100011111,   25,  (2191 1),   (137 5), 0,  3,  1,  5,   2,   14,  {3 487}
 4385,  20000102,  1000100100001,   49,   (137 5),  (2193 1), 2,  0,  3,  7,   4,   16,  {5 877}
 4387,  20000111,  1000100100011,   49,  (2193 1),  (1097 2), 1,  2,  5,  9,   6,   1,   {41 107}
 4389,  20000120,  1000100100101,   49,  (1097 2),  (2195 1), 0,  4,  0,  0,   8,   3,   {3 7 11 19}
 4391,  20000122,  1000100100111,   61,  (2195 1),   (549 3), 2,  1,  2,  2,   10,  5,   {4391}
 4393,  20000201,  1000100101001,   49,   (549 3),  (2197 1), 1,  3,  4,  4,   12,  7,   {23 191}
 4395,  20000210,  1000100101011,   44,  (2197 1),  (1099 2), 0,  0,  6,  6,   1,   9,   {3 5 293}
 4397,  20000212,  1000100101101,    8,  (1099 2),  (2199 1), 2,  2,  1,  8,   3,   11,  {4397}
 4399,  20000221,  1000100101111,   34,  (2199 1),   (275 4), 1,  4,  3,  10,  5,   13,  {53 83}
 4401,  20001000,  1000100110001,   49,   (275 4),  (2201 1), 0,  1,  5,  1,   7,   15,  {3 163}
 4403,  20001002,  1000100110011,   49,  (2201 1),  (1101 2), 2,  3,  0,  3,   9,   0,   {7 17 37}
 4405,  20001011,  1000100110101,   32,  (1101 2),  (2203 1), 1,  0,  2,  5,   11,  2,   {5 881}
 4407,  20001020,  1000100110111,   15,  (2203 1),   (551 3), 0,  2,  4,  7,   0,   4,   {3 13 113}
 4409,  20001022,  1000100111001,   25,   (551 3),  (2205 1), 2,  4,  6,  9,   2,   6,   {4409}
 4411,  20001101,  1000100111011,   13,  (2205 1),  (1103 2), 1,  1,  1,  0,   4,   8,   {11 401}
 4413,  20001110,  1000100111101,   13,  (1103 2),  (2207 1), 0,  3,  3,  2,   6,   10,  {3 1471}
 4415,  20001112,  1000100111111,   61,  (2207 1),    (69 6), 2,  0,  5,  4,   8,   12,  {5 883}
 4417,  20001121,  1000101000001,   32,    (69 6),  (2209 1), 1,  2,  0,  6,   10,  14,  {7 631}
 4419,  20001200,  1000101000011,   25,  (2209 1),  (1105 2), 0,  4,  2,  8,   12,  16,  {3 491}
 4421,  20001202,  1000101000101,   32,  (1105 2),  (2211 1), 2,  1,  4,  10,  1,   1,   {4421}
 4423,  20001211,  1000101000111,   25,  (2211 1),   (553 3), 1,  3,  6,  1,   3,   3,   {4423}
 4425,  20001220,  1000101001001,   13,   (553 3),  (2213 1), 0,  0,  1,  3,   5,   5,   {3 5 59}
 4427,  20001222,  1000101001011,   32,  (2213 1),  (1107 2), 2,  2,  3,  5,   7,   7,   {19 233}
 4429,  20002001,  1000101001101,   49,  (1107 2),  (2215 1), 1,  4,  5,  7,   9,   9,   {43 103}
 4431,  20002010,  1000101001111,   42,  (2215 1),   (277 4), 0,  1,  0,  9,   11,  11,  {3 7 211}
 4433,  20002012,  1000101010001,   49,   (277 4),  (2217 1), 2,  3,  2,  0,   0,   13,  {11 13 31}
 4435,  20002021,  1000101010011,   25,  (2217 1),  (1109 2), 1,  0,  4,  2,   2,   15,  {5 887}
 4437,  20002100,  1000101010101,    3,  (1109 2),  (2219 1), 0,  2,  6,  4,   4,   0,   {3 17 29}
 4439,  20002102,  1000101010111,   32,  (2219 1),   (555 3), 2,  4,  1,  6,   6,   2,   {23 193}
 4441,  20002111,  1000101011001,   66,   (555 3),  (2221 1), 1,  1,  3,  8,   8,   4,   {4441}
 4443,  20002120,  1000101011011,   32,  (2221 1),  (1111 2), 0,  3,  5,  10,  10,  6,   {3 1481}
 4445,  20002122,  1000101011101,    8,  (1111 2),  (2223 1), 2,  0,  0,  1,   12,  8,   {5 7 127}
 4447,  20002201,  1000101011111,   66,  (2223 1),   (139 5), 1,  2,  2,  3,   1,   10,  {4447}
 4449,  20002210,  1000101100001,   22,   (139 5),  (2225 1), 0,  4,  4,  5,   3,   12,  {3 1483}
 4451,  20002212,  1000101100011,   49,  (2225 1),  (1113 2), 2,  1,  6,  7,   5,   14,  {4451}
 4453,  20002221,  1000101100101,   49,  (1113 2),  (2227 1), 1,  3,  1,  9,   7,   16,  {61 73}
 4455,  20010000,  1000101100111,   32,  (2227 1),   (557 3), 0,  0,  3,  0,   9,   1,   {3 5 11}
 4457,  20010002,  1000101101001,   13,   (557 3),  (2229 1), 2,  2,  5,  2,   11,  3,   {4457}
 4459,  20010011,  1000101101011,   13,  (2229 1),  (1115 2), 1,  4,  0,  4,   0,   5,   {7 13}
 4461,  20010020,  1000101101101,   32,  (1115 2),  (2231 1), 0,  1,  2,  6,   2,   7,   {3 1487}
 4463,  20010022,  1000101101111,   13,  (2231 1),   (279 4), 2,  3,  4,  8,   4,   9,   {4463}
 4465,  20010101,  1000101110001,   13,   (279 4),  (2233 1), 1,  0,  6,  10,  6,   11,  {5 19 47}
 4467,  20010110,  1000101110011,   49,  (2233 1),  (1117 2), 0,  2,  1,  1,   8,   13,  {3 1489}
 4469,  20010112,  1000101110101,   13,  (1117 2),  (2235 1), 2,  4,  3,  3,   10,  15,  {41 109}
 4471,  20010121,  1000101110111,   13,  (2235 1),   (559 3), 1,  1,  5,  5,   12,  0,   {17 263}
 4473,  20010200,  1000101111001,   32,   (559 3),  (2237 1), 0,  3,  0,  7,   1,   2,   {3 7 71}
 4475,  20010202,  1000101111011,   49,  (2237 1),  (1119 2), 2,  0,  2,  9,   3,   4,   {5 179}
 4477,  20010211,  1000101111101,   30,  (1119 2),  (2239 1), 1,  2,  4,  0,   5,   6,   {11 37}
 4479,  20010220,  1000101111111,   49,  (2239 1),    (35 7), 0,  4,  6,  2,   7,   8,   {3 1493}
 4481,  20010222,  1000110000001,   13,    (35 7),  (2241 1), 2,  1,  1,  4,   9,   10,  {4481}
 4483,  20011001,  1000110000011,   13,  (2241 1),  (1121 2), 1,  3,  3,  6,   11,  12,  {4483}
 4485,  20011010,  1000110000101,   13,  (1121 2),  (2243 1), 0,  0,  5,  8,   0,   14,  {3 5 13 23}
 4487,  20011012,  1000110000111,   13,  (2243 1),   (561 3), 2,  2,  0,  10,  2,   16,  {7 641}
 4489,  20011021,  1000110001001,   30,   (561 3),  (2245 1), 1,  4,  2,  1,   4,   1,   {67}
 4491,  20011100,  1000110001011,   66,  (2245 1),  (1123 2), 0,  1,  4,  3,   6,   3,   {3 499}
 4493,  20011102,  1000110001101,   13,  (1123 2),  (2247 1), 2,  3,  6,  5,   8,   5,   {4493}
 4495,  20011111,  1000110001111,   25,  (2247 1),   (281 4), 1,  0,  1,  7,   10,  7,   {5 29 31}
 4497,  20011120,  1000110010001,   13,   (281 4),  (2249 1), 0,  2,  3,  9,   12,  9,   {3 1499}
 4499,  20011122,  1000110010011,   13,  (2249 1),  (1125 2), 2,  4,  5,  0,   1,   11,  {11 409}
 4501,  20011201,  1000110010101,   13,  (1125 2),  (2251 1), 1,  1,  0,  2,   3,   13,  {7 643}
 4503,  20011210,  1000110010111,   10,  (2251 1),   (563 3), 0,  3,  2,  4,   5,   15,  {3 19 79}
 4505,  20011212,  1000110011001,   10,   (563 3),  (2253 1), 2,  0,  4,  6,   7,   0,   {5 17 53}
 4507,  20011221,  1000110011011,   30,  (2253 1),  (1127 2), 1,  2,  6,  8,   9,   2,   {4507}
 4509,  20012000,  1000110011101,   49,  (1127 2),  (2255 1), 0,  4,  1,  10,  11,  4,   {3 167}
 4511,  20012002,  1000110011111,   54,  (2255 1),   (141 5), 2,  1,  3,  1,   0,   6,   {13 347}
 4513,  20012011,  1000110100001,   66,   (141 5),  (2257 1), 1,  3,  5,  3,   2,   8,   {4513}
 4515,  20012020,  1000110100011,   10,  (2257 1),  (1129 2), 0,  0,  0,  5,   4,   10,  {3 5 7 43}
 4517,  20012022,  1000110100101,   10,  (1129 2),  (2259 1), 2,  2,  2,  7,   6,   12,  {4517}
 4519,  20012101,  1000110100111,   30,  (2259 1),   (565 3), 1,  4,  4,  9,   8,   14,  {4519}
 4521,  20012110,  1000110101001,   66,   (565 3),  (2261 1), 0,  1,  6,  0,   10,  16,  {3 11 137}
 4523,  20012112,  1000110101011,   30,  (2261 1),  (1131 2), 2,  3,  1,  2,   12,  1,   {4523}
 4525,  20012121,  1000110101101,   10,  (1131 2),  (2263 1), 1,  0,  3,  4,   1,   3,   {5 181}
 4527,  20012200,  1000110101111,   10,  (2263 1),   (283 4), 0,  2,  5,  6,   3,   5,   {3 503}
 4529,  20012202,  1000110110001,   20,   (283 4),  (2265 1), 2,  4,  0,  8,   5,   7,   {7 647}
 4531,  20012211,  1000110110011,   20,  (2265 1),  (1133 2), 1,  1,  2,  10,  7,   9,   {23 197}
 4533,  20012220,  1000110110101,   20,  (1133 2),  (2267 1), 0,  3,  4,  1,   9,   11,  {3 1511}
 4535,  20012222,  1000110110111,   30,  (2267 1),   (567 3), 2,  0,  6,  3,   11,  13,  {5 907}
 4537,  20020001,  1000110111001,   20,   (567 3),  (2269 1), 1,  2,  1,  5,   0,   15,  {13 349}
 4539,  20020010,  1000110111011,   66,  (2269 1),  (1135 2), 0,  4,  3,  7,   2,   0,   {3 17 89}
 4541,  20020012,  1000110111101,   20,  (1135 2),  (2271 1), 2,  1,  5,  9,   4,   2,   {19 239}
 4543,  20020021,  1000110111111,   66,  (2271 1),    (71 6), 1,  3,  0,  0,   6,   4,   {7 11 59}
 4545,  20020100,  1000111000001,   49,    (71 6),  (2273 1), 0,  0,  2,  2,   8,   6,   {3 5 101}
 4547,  20020102,  1000111000011,   49,  (2273 1),  (1137 2), 2,  2,  4,  4,   10,  8,   {4547}
 4549,  20020111,  1000111000101,    3,  (1137 2),  (2275 1), 1,  4,  6,  6,   12,  10,  {4549}
 4551,  20020120,  1000111000111,   66,  (2275 1),   (569 3), 0,  1,  1,  8,   1,   12,  {3 37 41}
 4553,  20020122,  1000111001001,   54,   (569 3),  (2277 1), 2,  3,  3,  10,  3,   14,  {29 157}
 4555,  20020201,  1000111001011,   18,  (2277 1),  (1139 2), 1,  0,  5,  1,   5,   16,  {5 911}
 4557,  20020210,  1000111001101,   18,  (1139 2),  (2279 1), 0,  2,  0,  3,   7,   1,   {3 7 31}
 4559,  20020212,  1000111001111,   54,  (2279 1),   (285 4), 2,  4,  2,  5,   9,   3,   {47 97}
 4561,  20020221,  1000111010001,   18,   (285 4),  (2281 1), 1,  1,  4,  7,   11,  5,   {4561}
 4563,  20021000,  1000111010011,   54,  (2281 1),  (1141 2), 0,  3,  6,  9,   0,   7,   {3 13}
 4565,  20021002,  1000111010101,   37,  (1141 2),  (2283 1), 2,  0,  1,  0,   2,   9,   {5 11 83}
 4567,  20021011,  1000111010111,   18,  (2283 1),   (571 3), 1,  2,  3,  2,   4,   11,  {4567}
 4569,  20021020,  1000111011001,    8,   (571 3),  (2285 1), 0,  4,  5,  4,   6,   13,  {3 1523}
 4571,  20021022,  1000111011011,   18,  (2285 1),  (1143 2), 2,  1,  0,  6,   8,   15,  {7 653}
 4573,  20021101,  1000111011101,    8,  (1143 2),  (2287 1), 1,  3,  2,  8,   10,  0,   {17 269}
 4575,  20021110,  1000111011111,   42,  (2287 1),   (143 5), 0,  0,  4,  10,  12,  2,   {3 5 61}
 4577,  20021112,  1000111100001,   54,   (143 5),  (2289 1), 2,  2,  6,  1,   1,   4,   {23 199}
 4579,  20021121,  1000111100011,   37,  (2289 1),  (1145 2), 1,  4,  1,  3,   3,   6,   {19 241}
